Date,Date2,FORECAST,STD,L95,U95,RESIDUAL
09JUN2019,09JUN2019,20680.093322,1411.318424,17913.96004,23446.226604,1028.906678
10JUN2019,10JUN2019,20681.045934,1411.318424,17914.912652,23447.179215,1028.9540663
11JUN2019,11JUN2019,20681.998545,1411.318424,17915.865264,23448.131827,1029.0014546
12JUN2019,12JUN2019,20682.951157,1411.318424,17916.817875,23449.084439,1029.0488428
13JUN2019,13JUN2019,20683.903769,1411.318424,17917.770487,23450.037051,1029.0962311
14JUN2019,14JUN2019,20684.856381,1411.318424,17918.723099,23450.989662,1029.1436193
15JUN2019,15JUN2019,20685.808992,1411.318424,17919.675711,23451.942274,1029.1910076
16JUN2019,16JUN2019,20686.761604,1411.318424,17920.628322,23452.894886,1029.2383958
17JUN2019,17JUN2019,20687.714216,1411.318424,17921.580934,23453.847498,1029.2857841
18JUN2019,18JUN2019,20688.666828,1411.318424,17922.533546,23454.800109,1029.3331723
19JUN2019,19JUN2019,20689.619439,1411.318424,17923.486158,23455.752721,1029.3805606
20JUN2019,20JUN2019,20690.572051,1411.318424,17924.438769,23456.705333,1029.4279488
21JUN2019,21JUN2019,20691.524663,1411.318424,17925.391381,23457.657945,1029.4753371
22JUN2019,22JUN2019,20692.477275,1411.318424,17926.343993,23458.610556,1029.5227253
23JUN2019,23JUN2019,20693.429886,1411.318424,17927.296605,23459.563168,1029.5701136
24JUN2019,24JUN2019,20694.382498,1411.318424,17928.249216,23460.51578,1029.6175018
25JUN2019,25JUN2019,20695.33511,1411.318424,17929.201828,23461.468392,1029.6648901
26JUN2019,26JUN2019,20696.287722,1411.318424,17930.15444,23462.421003,1029.7122783
27JUN2019,27JUN2019,20697.240333,1411.318424,17931.107052,23463.373615,1029.7596666
28JUN2019,28JUN2019,20698.192945,1411.318424,17932.059663,23464.326227,1029.8070548
29JUN2019,29JUN2019,20699.145557,1411.318424,17933.012275,23465.278839,1029.8544431
30JUN2019,30JUN2019,20700.098169,1411.318424,17933.964887,23466.23145,1029.9018313
01JUL2019,01JUL2019,20701.05078,1411.318424,17934.917499,23467.184062,1029.9492196
02JUL2019,02JUL2019,20702.003392,1411.318424,17935.87011,23468.136674,1029.9966078
03JUL2019,03JUL2019,20702.956004,1411.318424,17936.822722,23469.089286,1030.0439961
04JUL2019,04JUL2019,20703.908616,1411.318424,17937.775334,23470.041897,1030.0913844
05JUL2019,05JUL2019,20704.861227,1411.318424,17938.727946,23470.994509,1030.1387726
06JUL2019,06JUL2019,20705.813839,1411.318424,17939.680557,23471.947121,1030.1861609
07JUL2019,07JUL2019,20706.766451,1411.318424,17940.633169,23472.899733,1030.2335491
08JUL2019,08JUL2019,20707.719063,1411.318424,17941.585781,23473.852344,1030.2809374
09JUL2019,09JUL2019,20708.671674,1411.318424,17942.538393,23474.804956,1030.3283256
10JUL2019,10JUL2019,20709.624286,1411.318424,17943.491004,23475.757568,1030.3757139
11JUL2019,11JUL2019,20710.576898,1411.318424,17944.443616,23476.71018,1030.4231021
12JUL2019,12JUL2019,20711.52951,1411.318424,17945.396228,23477.662791,1030.4704904
13JUL2019,13JUL2019,20712.482121,1411.318424,17946.34884,23478.615403,1030.5178786
14JUL2019,14JUL2019,20713.434733,1411.318424,17947.301451,23479.568015,1030.5652669
15JUL2019,15JUL2019,20714.387345,1411.318424,17948.254063,23480.520627,1030.6126551
16JUL2019,16JUL2019,20715.339957,1411.318424,17949.206675,23481.473238,1030.6600434
17JUL2019,17JUL2019,20716.292568,1411.318424,17950.159287,23482.42585,1030.7074316
18JUL2019,18JUL2019,20717.24518,1411.318424,17951.111898,23483.378462,1030.7548199
19JUL2019,19JUL2019,20718.197792,1411.318424,17952.06451,23484.331074,1030.8022081
20JUL2019,20JUL2019,20719.150404,1411.318424,17953.017122,23485.283685,1030.8495964
21JUL2019,21JUL2019,20720.103015,1411.318424,17953.969734,23486.236297,1030.8969846
22JUL2019,22JUL2019,20721.055627,1411.318424,17954.922345,23487.188909,1030.9443729
23JUL2019,23JUL2019,20722.008239,1411.318424,17955.874957,23488.141521,1030.9917611
24JUL2019,24JUL2019,20722.960851,1411.318424,17956.827569,23489.094132,1031.0391494
25JUL2019,25JUL2019,20723.913462,1411.318424,17957.780181,23490.046744,1031.0865376
26JUL2019,26JUL2019,20724.866074,1411.318424,17958.732792,23490.999356,1031.1339259
27JUL2019,27JUL2019,20725.818686,1411.318424,17959.685404,23491.951968,1031.1813141
28JUL2019,28JUL2019,20726.771298,1411.318424,17960.638016,23492.904579,1031.2287024
29JUL2019,29JUL2019,20727.723909,1411.318424,17961.590628,23493.857191,1031.2760907
30JUL2019,30JUL2019,20728.676521,1411.318424,17962.543239,23494.809803,1031.3234789
31JUL2019,31JUL2019,20729.629133,1411.318424,17963.495851,23495.762415,1031.3708672
01AUG2019,01AUG2019,20730.581745,1411.318424,17964.448463,23496.715026,1031.4182554
02AUG2019,02AUG2019,20731.534356,1411.318424,17965.401075,23497.667638,1031.4656437
03AUG2019,03AUG2019,20732.486968,1411.318424,17966.353686,23498.62025,1031.5130319
04AUG2019,04AUG2019,20733.43958,1411.318424,17967.306298,23499.572862,1031.5604202
05AUG2019,05AUG2019,20734.392192,1411.318424,17968.25891,23500.525473,1031.6078084
06AUG2019,06AUG2019,20735.344803,1411.318424,17969.211522,23501.478085,1031.6551967
07AUG2019,07AUG2019,20736.297415,1411.318424,17970.164133,23502.430697,1031.7025849
08AUG2019,08AUG2019,20737.250027,1411.318424,17971.116745,23503.383309,1031.7499732
09AUG2019,09AUG2019,20738.202639,1411.318424,17972.069357,23504.33592,1031.7973614
10AUG2019,10AUG2019,20739.15525,1411.318424,17973.021969,23505.288532,1031.8447497
11AUG2019,11AUG2019,20740.107862,1411.318424,17973.97458,23506.241144,1031.8921379
12AUG2019,12AUG2019,20741.060474,1411.318424,17974.927192,23507.193756,1031.9395262
13AUG2019,13AUG2019,20742.013086,1411.318424,17975.879804,23508.146367,1031.9869144
14AUG2019,14AUG2019,20742.965697,1411.318424,17976.832416,23509.098979,1032.0343027
15AUG2019,15AUG2019,20743.918309,1411.318424,17977.785027,23510.051591,1032.0816909
16AUG2019,16AUG2019,20744.870921,1411.318424,17978.737639,23511.004203,1032.1290792
17AUG2019,17AUG2019,20745.823533,1411.318424,17979.690251,23511.956814,1032.1764674
18AUG2019,18AUG2019,20746.776144,1411.318424,17980.642863,23512.909426,1032.2238557
19AUG2019,19AUG2019,20747.728756,1411.318424,17981.595474,23513.862038,1032.2712439
20AUG2019,20AUG2019,20748.681368,1411.318424,17982.548086,23514.81465,1032.3186322
21AUG2019,21AUG2019,20749.63398,1411.318424,17983.500698,23515.767261,1032.3660204
22AUG2019,22AUG2019,20750.586591,1411.318424,17984.45331,23516.719873,1032.4134087
23AUG2019,23AUG2019,20751.539203,1411.318424,17985.405921,23517.672485,1032.460797
24AUG2019,24AUG2019,20752.491815,1411.318424,17986.358533,23518.625097,1032.5081852
25AUG2019,25AUG2019,20753.444427,1411.318424,17987.311145,23519.577708,1032.5555735
26AUG2019,26AUG2019,20754.397038,1411.318424,17988.263757,23520.53032,1032.6029617
27AUG2019,27AUG2019,20755.34965,1411.318424,17989.216368,23521.482932,1032.65035
28AUG2019,28AUG2019,20756.302262,1411.318424,17990.16898,23522.435544,1032.6977382
29AUG2019,29AUG2019,20757.254874,1411.318424,17991.121592,23523.388155,1032.7451265
30AUG2019,30AUG2019,20758.207485,1411.318424,17992.074204,23524.340767,1032.7925147
31AUG2019,31AUG2019,20759.160097,1411.318424,17993.026815,23525.293379,1032.839903
01SEP2019,01SEP2019,20760.112709,1411.318424,17993.979427,23526.245991,1032.8872912
02SEP2019,02SEP2019,20761.065321,1411.318424,17994.932039,23527.198602,1032.9346795
03SEP2019,03SEP2019,20762.017932,1411.318424,17995.884651,23528.151214,1032.9820677
04SEP2019,04SEP2019,20762.970544,1411.318424,17996.837262,23529.103826,1033.029456
05SEP2019,05SEP2019,20763.923156,1411.318424,17997.789874,23530.056438,1033.0768442
06SEP2019,06SEP2019,20764.875768,1411.318424,17998.742486,23531.009049,1033.1242325
07SEP2019,07SEP2019,20765.828379,1411.318424,17999.695098,23531.961661,1033.1716207
08SEP2019,08SEP2019,20766.780991,1411.318424,18000.647709,23532.914273,1033.219009
09SEP2019,09SEP2019,20767.733603,1411.318424,18001.600321,23533.866885,1033.2663972
10SEP2019,10SEP2019,20768.686215,1411.318424,18002.552933,23534.819496,1033.3137855
11SEP2019,11SEP2019,20769.638826,1411.318424,18003.505545,23535.772108,1033.3611737
12SEP2019,12SEP2019,20770.591438,1411.318424,18004.458156,23536.72472,1033.408562
13SEP2019,13SEP2019,20771.54405,1411.318424,18005.410768,23537.677332,1033.4559502
14SEP2019,14SEP2019,20772.496662,1411.318424,18006.36338,23538.629943,1033.5033385
15SEP2019,15SEP2019,20773.449273,1411.318424,18007.315992,23539.582555,1033.5507268
16SEP2019,16SEP2019,20774.401885,1411.318424,18008.268603,23540.535167,1033.598115
17SEP2019,17SEP2019,20775.354497,1411.318424,18009.221215,23541.487778,1033.6455033
18SEP2019,18SEP2019,20776.307108,1411.318424,18010.173827,23542.44039,1033.6928915
19SEP2019,19SEP2019,20777.25972,1411.318424,18011.126438,23543.393002,1033.7402798
20SEP2019,20SEP2019,20778.212332,1411.318424,18012.07905,23544.345614,1033.787668
21SEP2019,21SEP2019,20779.164944,1411.318424,18013.031662,23545.298225,1033.8350563
22SEP2019,22SEP2019,20780.117555,1411.318424,18013.984274,23546.250837,1033.8824445
23SEP2019,23SEP2019,20781.070167,1411.318424,18014.936885,23547.203449,1033.9298328
24SEP2019,24SEP2019,20782.022779,1411.318424,18015.889497,23548.156061,1033.977221
25SEP2019,25SEP2019,20782.975391,1411.318424,18016.842109,23549.108672,1034.0246093
26SEP2019,26SEP2019,20783.928002,1411.318424,18017.794721,23550.061284,1034.0719975
27SEP2019,27SEP2019,20784.880614,1411.318424,18018.747332,23551.013896,1034.1193858
28SEP2019,28SEP2019,20785.833226,1411.318424,18019.699944,23551.966508,1034.166774
29SEP2019,29SEP2019,20786.785838,1411.318424,18020.652556,23552.919119,1034.2141623
30SEP2019,30SEP2019,20787.738449,1411.318424,18021.605168,23553.871731,1034.2615505
01OCT2019,01OCT2019,20788.691061,1411.318424,18022.557779,23554.824343,1034.3089388
02OCT2019,02OCT2019,20789.643673,1411.318424,18023.510391,23555.776955,1034.356327
03OCT2019,03OCT2019,20790.596285,1411.318424,18024.463003,23556.729566,1034.4037153
04OCT2019,04OCT2019,20791.548896,1411.318424,18025.415615,23557.682178,1034.4511035
05OCT2019,05OCT2019,20792.501508,1411.318424,18026.368226,23558.63479,1034.4984918
06OCT2019,06OCT2019,20793.45412,1411.318424,18027.320838,23559.587402,1034.54588
07OCT2019,07OCT2019,20794.406732,1411.318424,18028.27345,23560.540013,1034.5932683
08OCT2019,08OCT2019,20795.359343,1411.318424,18029.226062,23561.492625,1034.6406565
09OCT2019,09OCT2019,20796.311955,1411.318424,18030.178673,23562.445237,1034.6880448
10OCT2019,10OCT2019,20797.264567,1411.318424,18031.131285,23563.397849,1034.7354331
11OCT2019,11OCT2019,20798.217179,1411.318424,18032.083897,23564.35046,1034.7828213
12OCT2019,12OCT2019,20799.16979,1411.318424,18033.036509,23565.303072,1034.8302096
13OCT2019,13OCT2019,20800.122402,1411.318424,18033.98912,23566.255684,1034.8775978
14OCT2019,14OCT2019,20801.075014,1411.318424,18034.941732,23567.208296,1034.9249861
15OCT2019,15OCT2019,20802.027626,1411.318424,18035.894344,23568.160907,1034.9723743
16OCT2019,16OCT2019,20802.980237,1411.318424,18036.846956,23569.113519,1035.0197626
17OCT2019,17OCT2019,20803.932849,1411.318424,18037.799567,23570.066131,1035.0671508
18OCT2019,18OCT2019,20804.885461,1411.318424,18038.752179,23571.018743,1035.1145391
19OCT2019,19OCT2019,20805.838073,1411.318424,18039.704791,23571.971354,1035.1619273
20OCT2019,20OCT2019,20806.790684,1411.318424,18040.657403,23572.923966,1035.2093156
21OCT2019,21OCT2019,20807.743296,1411.318424,18041.610014,23573.876578,1035.2567038
22OCT2019,22OCT2019,20808.695908,1411.318424,18042.562626,23574.82919,1035.3040921
23OCT2019,23OCT2019,20809.64852,1411.318424,18043.515238,23575.781801,1035.3514803
24OCT2019,24OCT2019,20810.601131,1411.318424,18044.46785,23576.734413,1035.3988686
25OCT2019,25OCT2019,20811.553743,1411.318424,18045.420461,23577.687025,1035.4462568
26OCT2019,26OCT2019,20812.506355,1411.318424,18046.373073,23578.639637,1035.4936451
27OCT2019,27OCT2019,20813.458967,1411.318424,18047.325685,23579.592248,1035.5410333
28OCT2019,28OCT2019,20814.411578,1411.318424,18048.278297,23580.54486,1035.5884216
29OCT2019,29OCT2019,20815.36419,1411.318424,18049.230908,23581.497472,1035.6358098
30OCT2019,30OCT2019,20816.316802,1411.318424,18050.18352,23582.450084,1035.6831981
31OCT2019,31OCT2019,20817.269414,1411.318424,18051.136132,23583.402695,1035.7305863
01NOV2019,01NOV2019,20818.222025,1411.318424,18052.088744,23584.355307,1035.7779746
02NOV2019,02NOV2019,20819.174637,1411.318424,18053.041355,23585.307919,1035.8253628
03NOV2019,03NOV2019,20820.127249,1411.318424,18053.993967,23586.260531,1035.8727511
04NOV2019,04NOV2019,20821.079861,1411.318424,18054.946579,23587.213142,1035.9201394
05NOV2019,05NOV2019,20822.032472,1411.318424,18055.899191,23588.165754,1035.9675276
06NOV2019,06NOV2019,20822.985084,1411.318424,18056.851802,23589.118366,1036.0149159
07NOV2019,07NOV2019,20823.937696,1411.318424,18057.804414,23590.070978,1036.0623041
08NOV2019,08NOV2019,20824.890308,1411.318424,18058.757026,23591.023589,1036.1096924
09NOV2019,09NOV2019,20825.842919,1411.318424,18059.709638,23591.976201,1036.1570806
10NOV2019,10NOV2019,20826.795531,1411.318424,18060.662249,23592.928813,1036.2044689
11NOV2019,11NOV2019,20827.748143,1411.318424,18061.614861,23593.881425,1036.2518571
12NOV2019,12NOV2019,20828.700755,1411.318424,18062.567473,23594.834036,1036.2992454
13NOV2019,13NOV2019,20829.653366,1411.318424,18063.520085,23595.786648,1036.3466336
14NOV2019,14NOV2019,20830.605978,1411.318424,18064.472696,23596.73926,1036.3940219
15NOV2019,15NOV2019,20831.55859,1411.318424,18065.425308,23597.691872,1036.4414101
16NOV2019,16NOV2019,20832.511202,1411.318424,18066.37792,23598.644483,1036.4887984
17NOV2019,17NOV2019,20833.463813,1411.318424,18067.330532,23599.597095,1036.5361866
18NOV2019,18NOV2019,20834.416425,1411.318424,18068.283143,23600.549707,1036.5835749
19NOV2019,19NOV2019,20835.369037,1411.318424,18069.235755,23601.502319,1036.6309631
20NOV2019,20NOV2019,20836.321649,1411.318424,18070.188367,23602.45493,1036.6783514
21NOV2019,21NOV2019,20837.27426,1411.318424,18071.140979,23603.407542,1036.7257396
22NOV2019,22NOV2019,20838.226872,1411.318424,18072.09359,23604.360154,1036.7731279
23NOV2019,23NOV2019,20839.179484,1411.318424,18073.046202,23605.312766,1036.8205161
24NOV2019,24NOV2019,20840.132096,1411.318424,18073.998814,23606.265377,1036.8679044
25NOV2019,25NOV2019,20841.084707,1411.318424,18074.951426,23607.217989,1036.9152926
26NOV2019,26NOV2019,20842.037319,1411.318424,18075.904037,23608.170601,1036.9626809
27NOV2019,27NOV2019,20842.989931,1411.318424,18076.856649,23609.123213,1037.0100692
28NOV2019,28NOV2019,20843.942543,1411.318424,18077.809261,23610.075824,1037.0574574
29NOV2019,29NOV2019,20844.895154,1411.318424,18078.761873,23611.028436,1037.1048457
30NOV2019,30NOV2019,20845.847766,1411.318424,18079.714484,23611.981048,1037.1522339
01DEC2019,01DEC2019,20846.800378,1411.318424,18080.667096,23612.93366,1037.1996222
02DEC2019,02DEC2019,20847.75299,1411.318424,18081.619708,23613.886271,1037.2470104
03DEC2019,03DEC2019,20848.705601,1411.318424,18082.57232,23614.838883,1037.2943987
04DEC2019,04DEC2019,20849.658213,1411.318424,18083.524931,23615.791495,1037.3417869
05DEC2019,05DEC2019,20850.610825,1411.318424,18084.477543,23616.744107,1037.3891752
06DEC2019,06DEC2019,20851.563437,1411.318424,18085.430155,23617.696718,1037.4365634
07DEC2019,07DEC2019,20852.516048,1411.318424,18086.382767,23618.64933,1037.4839517
08DEC2019,08DEC2019,20853.46866,1411.318424,18087.335378,23619.601942,1037.5313399
09DEC2019,09DEC2019,20854.421272,1411.318424,18088.28799,23620.554554,1037.5787282
10DEC2019,10DEC2019,20855.373884,1411.318424,18089.240602,23621.507165,1037.6261164
11DEC2019,11DEC2019,20856.326495,1411.318424,18090.193214,23622.459777,1037.6735047
12DEC2019,12DEC2019,20857.279107,1411.318424,18091.145825,23623.412389,1037.7208929
13DEC2019,13DEC2019,20858.231719,1411.318424,18092.098437,23624.365001,1037.7682812
14DEC2019,14DEC2019,20859.184331,1411.318424,18093.051049,23625.317612,1037.8156694
15DEC2019,15DEC2019,20860.136942,1411.318424,18094.003661,23626.270224,1037.8630577
16DEC2019,16DEC2019,20861.089554,1411.318424,18094.956272,23627.222836,1037.9104459
17DEC2019,17DEC2019,20862.042166,1411.318424,18095.908884,23628.175448,1037.9578342
18DEC2019,18DEC2019,20862.994778,1411.318424,18096.861496,23629.128059,1038.0052224
19DEC2019,19DEC2019,20863.947389,1411.318424,18097.814108,23630.080671,1038.0526107
20DEC2019,20DEC2019,20864.900001,1411.318424,18098.766719,23631.033283,1038.0999989
21DEC2019,21DEC2019,20865.852613,1411.318424,18099.719331,23631.985895,1038.1473872
22DEC2019,22DEC2019,20866.805225,1411.318424,18100.671943,23632.938506,1038.1947755
23DEC2019,23DEC2019,20867.757836,1411.318424,18101.624555,23633.891118,1038.2421637
24DEC2019,24DEC2019,20868.710448,1411.318424,18102.577166,23634.84373,1038.289552
25DEC2019,25DEC2019,20869.66306,1411.318424,18103.529778,23635.796342,1038.3369402
26DEC2019,26DEC2019,20870.615672,1411.318424,18104.48239,23636.748953,1038.3843285
27DEC2019,27DEC2019,20871.568283,1411.318424,18105.435002,23637.701565,1038.4317167
28DEC2019,28DEC2019,20872.520895,1411.318424,18106.387613,23638.654177,1038.479105
29DEC2019,29DEC2019,20873.473507,1411.318424,18107.340225,23639.606789,1038.5264932
30DEC2019,30DEC2019,20874.426119,1411.318424,18108.292837,23640.5594,1038.5738815
31DEC2019,31DEC2019,20875.37873,1411.318424,18109.245449,23641.512012,1038.6212697
01JAN2020,01JAN2020,20876.331342,1411.318424,18110.19806,23642.464624,1038.668658
02JAN2020,02JAN2020,20877.283954,1411.318424,18111.150672,23643.417236,1038.7160462
03JAN2020,03JAN2020,20878.236566,1411.318424,18112.103284,23644.369847,1038.7634345
04JAN2020,04JAN2020,20879.189177,1411.318424,18113.055896,23645.322459,1038.8108227
05JAN2020,05JAN2020,20880.141789,1411.318424,18114.008507,23646.275071,1038.858211
06JAN2020,06JAN2020,20881.094401,1411.318424,18114.961119,23647.227683,1038.9055992
07JAN2020,07JAN2020,20882.047013,1411.318424,18115.913731,23648.180294,1038.9529875
08JAN2020,08JAN2020,20882.999624,1411.318424,18116.866343,23649.132906,1039.0003757
09JAN2020,09JAN2020,20883.952236,1411.318424,18117.818954,23650.085518,1039.047764
10JAN2020,10JAN2020,20884.904848,1411.318424,18118.771566,23651.03813,1039.0951522
11JAN2020,11JAN2020,20885.85746,1411.318424,18119.724178,23651.990741,1039.1425405
12JAN2020,12JAN2020,20886.810071,1411.318424,18120.67679,23652.943353,1039.1899287
13JAN2020,13JAN2020,20887.762683,1411.318424,18121.629401,23653.895965,1039.237317
14JAN2020,14JAN2020,20888.715295,1411.318424,18122.582013,23654.848576,1039.2847052
15JAN2020,15JAN2020,20889.667906,1411.318424,18123.534625,23655.801188,1039.3320935
16JAN2020,16JAN2020,20890.620518,1411.318424,18124.487236,23656.7538,1039.3794818
17JAN2020,17JAN2020,20891.57313,1411.318424,18125.439848,23657.706412,1039.42687
18JAN2020,18JAN2020,20892.525742,1411.318424,18126.39246,23658.659023,1039.4742583
19JAN2020,19JAN2020,20893.478353,1411.318424,18127.345072,23659.611635,1039.5216465
20JAN2020,20JAN2020,20894.430965,1411.318424,18128.297683,23660.564247,1039.5690348
21JAN2020,21JAN2020,20895.383577,1411.318424,18129.250295,23661.516859,1039.616423
22JAN2020,22JAN2020,20896.336189,1411.318424,18130.202907,23662.46947,1039.6638113
23JAN2020,23JAN2020,20897.2888,1411.318424,18131.155519,23663.422082,1039.7111995
24JAN2020,24JAN2020,20898.241412,1411.318424,18132.10813,23664.374694,1039.7585878
25JAN2020,25JAN2020,20899.194024,1411.318424,18133.060742,23665.327306,1039.805976
26JAN2020,26JAN2020,20900.146636,1411.318424,18134.013354,23666.279917,1039.8533643
27JAN2020,27JAN2020,20901.099247,1411.318424,18134.965966,23667.232529,1039.9007525
28JAN2020,28JAN2020,20902.051859,1411.318424,18135.918577,23668.185141,1039.9481408
29JAN2020,29JAN2020,20903.004471,1411.318424,18136.871189,23669.137753,1039.995529
30JAN2020,30JAN2020,20903.957083,1411.318424,18137.823801,23670.090364,1040.0429173
31JAN2020,31JAN2020,20904.909694,1411.318424,18138.776413,23671.042976,1040.0903055
01FEB2020,01FEB2020,20905.862306,1411.318424,18139.729024,23671.995588,1040.1376938
02FEB2020,02FEB2020,20906.814918,1411.318424,18140.681636,23672.9482,1040.185082
03FEB2020,03FEB2020,20907.76753,1411.318424,18141.634248,23673.900811,1040.2324703
04FEB2020,04FEB2020,20908.720141,1411.318424,18142.58686,23674.853423,1040.2798585
05FEB2020,05FEB2020,20909.672753,1411.318424,18143.539471,23675.806035,1040.3272468
06FEB2020,06FEB2020,20910.625365,1411.318424,18144.492083,23676.758647,1040.374635
07FEB2020,07FEB2020,20911.577977,1411.318424,18145.444695,23677.711258,1040.4220233
08FEB2020,08FEB2020,20912.530588,1411.318424,18146.397307,23678.66387,1040.4694116
09FEB2020,09FEB2020,20913.4832,1411.318424,18147.349918,23679.616482,1040.5167998
10FEB2020,10FEB2020,20914.435812,1411.318424,18148.30253,23680.569094,1040.5641881
11FEB2020,11FEB2020,20915.388424,1411.318424,18149.255142,23681.521705,1040.6115763
12FEB2020,12FEB2020,20916.341035,1411.318424,18150.207754,23682.474317,1040.6589646
13FEB2020,13FEB2020,20917.293647,1411.318424,18151.160365,23683.426929,1040.7063528
14FEB2020,14FEB2020,20918.246259,1411.318424,18152.112977,23684.379541,1040.7537411
15FEB2020,15FEB2020,20919.198871,1411.318424,18153.065589,23685.332152,1040.8011293
16FEB2020,16FEB2020,20920.151482,1411.318424,18154.018201,23686.284764,1040.8485176
17FEB2020,17FEB2020,20921.104094,1411.318424,18154.970812,23687.237376,1040.8959058
18FEB2020,18FEB2020,20922.056706,1411.318424,18155.923424,23688.189988,1040.9432941
19FEB2020,19FEB2020,20923.009318,1411.318424,18156.876036,23689.142599,1040.9906823
20FEB2020,20FEB2020,20923.961929,1411.318424,18157.828648,23690.095211,1041.0380706
21FEB2020,21FEB2020,20924.914541,1411.318424,18158.781259,23691.047823,1041.0854588
22FEB2020,22FEB2020,20925.867153,1411.318424,18159.733871,23692.000435,1041.1328471
23FEB2020,23FEB2020,20926.819765,1411.318424,18160.686483,23692.953046,1041.1802353
24FEB2020,24FEB2020,20927.772376,1411.318424,18161.639095,23693.905658,1041.2276236
25FEB2020,25FEB2020,20928.724988,1411.318424,18162.591706,23694.85827,1041.2750118
26FEB2020,26FEB2020,20929.6776,1411.318424,18163.544318,23695.810882,1041.3224001
27FEB2020,27FEB2020,20930.630212,1411.318424,18164.49693,23696.763493,1041.3697883
28FEB2020,28FEB2020,20931.582823,1411.318424,18165.449542,23697.716105,1041.4171766
29FEB2020,29FEB2020,20932.535435,1411.318424,18166.402153,23698.668717,1041.4645648
01MAR2020,01MAR2020,20933.488047,1411.318424,18167.354765,23699.621329,1041.5119531
02MAR2020,02MAR2020,20934.440659,1411.318424,18168.307377,23700.57394,1041.5593413
03MAR2020,03MAR2020,20935.39327,1411.318424,18169.259989,23701.526552,1041.6067296
04MAR2020,04MAR2020,20936.345882,1411.318424,18170.2126,23702.479164,1041.6541179
05MAR2020,05MAR2020,20937.298494,1411.318424,18171.165212,23703.431776,1041.7015061
06MAR2020,06MAR2020,20938.251106,1411.318424,18172.117824,23704.384387,1041.7488944
07MAR2020,07MAR2020,20939.203717,1411.318424,18173.070436,23705.336999,1041.7962826
08MAR2020,08MAR2020,20940.156329,1411.318424,18174.023047,23706.289611,1041.8436709
09MAR2020,09MAR2020,20941.108941,1411.318424,18174.975659,23707.242223,1041.8910591
10MAR2020,10MAR2020,20942.061553,1411.318424,18175.928271,23708.194834,1041.9384474
11MAR2020,11MAR2020,20943.014164,1411.318424,18176.880883,23709.147446,1041.9858356
12MAR2020,12MAR2020,20943.966776,1411.318424,18177.833494,23710.100058,1042.0332239
13MAR2020,13MAR2020,20944.919388,1411.318424,18178.786106,23711.05267,1042.0806121
14MAR2020,14MAR2020,20945.872,1411.318424,18179.738718,23712.005281,1042.1280004
15MAR2020,15MAR2020,20946.824611,1411.318424,18180.69133,23712.957893,1042.1753886
16MAR2020,16MAR2020,20947.777223,1411.318424,18181.643941,23713.910505,1042.2227769
17MAR2020,17MAR2020,20948.729835,1411.318424,18182.596553,23714.863117,1042.2701651
18MAR2020,18MAR2020,20949.682447,1411.318424,18183.549165,23715.815728,1042.3175534
19MAR2020,19MAR2020,20950.635058,1411.318424,18184.501777,23716.76834,1042.3649416
20MAR2020,20MAR2020,20951.58767,1411.318424,18185.454388,23717.720952,1042.4123299
21MAR2020,21MAR2020,20952.540282,1411.318424,18186.407,23718.673564,1042.4597181
22MAR2020,22MAR2020,20953.492894,1411.318424,18187.359612,23719.626175,1042.5071064
23MAR2020,23MAR2020,20954.445505,1411.318424,18188.312224,23720.578787,1042.5544946
24MAR2020,24MAR2020,20955.398117,1411.318424,18189.264835,23721.531399,1042.6018829
25MAR2020,25MAR2020,20956.350729,1411.318424,18190.217447,23722.484011,1042.6492711
26MAR2020,26MAR2020,20957.303341,1411.318424,18191.170059,23723.436622,1042.6966594
27MAR2020,27MAR2020,20958.255952,1411.318424,18192.122671,23724.389234,1042.7440476
28MAR2020,28MAR2020,20959.208564,1411.318424,18193.075282,23725.341846,1042.7914359
29MAR2020,29MAR2020,20960.161176,1411.318424,18194.027894,23726.294458,1042.8388242
30MAR2020,30MAR2020,20961.113788,1411.318424,18194.980506,23727.247069,1042.8862124
31MAR2020,31MAR2020,20962.066399,1411.318424,18195.933118,23728.199681,1042.9336007
01APR2020,01APR2020,20963.019011,1411.318424,18196.885729,23729.152293,1042.9809889
02APR2020,02APR2020,20963.971623,1411.318424,18197.838341,23730.104905,1043.0283772
03APR2020,03APR2020,20964.924235,1411.318424,18198.790953,23731.057516,1043.0757654
04APR2020,04APR2020,20965.876846,1411.318424,18199.743565,23732.010128,1043.1231537
05APR2020,05APR2020,20966.829458,1411.318424,18200.696176,23732.96274,1043.1705419
06APR2020,06APR2020,20967.78207,1411.318424,18201.648788,23733.915352,1043.2179302
07APR2020,07APR2020,20968.734682,1411.318424,18202.6014,23734.867963,1043.2653184
08APR2020,08APR2020,20969.687293,1411.318424,18203.554012,23735.820575,1043.3127067
09APR2020,09APR2020,20970.639905,1411.318424,18204.506623,23736.773187,1043.3600949
10APR2020,10APR2020,20971.592517,1411.318424,18205.459235,23737.725799,1043.4074832
11APR2020,11APR2020,20972.545129,1411.318424,18206.411847,23738.67841,1043.4548714
12APR2020,12APR2020,20973.49774,1411.318424,18207.364459,23739.631022,1043.5022597
13APR2020,13APR2020,20974.450352,1411.318424,18208.31707,23740.583634,1043.5496479
14APR2020,14APR2020,20975.402964,1411.318424,18209.269682,23741.536246,1043.5970362
