Date,Close,FORECAST,STD,L95,U95,RESIDUAL
21JUN2018,2749.76001,2767.7434232,26.66741113,2715.4762579,2820.0105886,-17.98341324
22JUN2018,2754.879883,2753.3336264,26.66741113,2701.066461,2805.6007918,1.5462566
23JUN2018,2754.879883,2755.366991,26.66741113,2703.0998256,2807.6341563,-0.487107965
24JUN2018,2754.879883,2755.688348,26.66741113,2703.4211826,2807.9555134,-0.808465005
25JUN2018,2717.070068,2755.7391359,26.66741113,2703.4719705,2808.0063013,-38.66906792
26JUN2018,2723.060059,2723.912887,26.66741113,2671.6457216,2776.1800524,-0.852828011
27JUN2018,2699.629883,2723.9263231,26.66741113,2671.6591578,2776.1934885,-24.29644014
28JUN2018,2716.310059,2704.2012229,26.66741113,2651.9340575,2756.4683883,12.108836089
29JUN2018,2718.370117,2715.1278356,26.66741113,2662.8606702,2767.395001,3.2422814135
30JUN2018,2718.370117,2718.5891818,26.66741113,2666.3220164,2770.8563472,-0.219064781
01JUL2018,2718.370117,2719.1362199,26.66741113,2666.8690545,2771.4033853,-0.766102919
02JUL2018,2726.709961,2719.2226749,26.66741113,2666.9555096,2771.4898403,7.4872860698
03JUL2018,2713.219971,2726.2581367,26.66741113,2673.9909713,2778.5253021,-13.03816568
04JUL2018,2713.219971,2716.0120305,26.66741113,2663.7448651,2768.2791959,-2.792059495
05JUL2018,2736.610107,2714.3927152,26.66741113,2662.1255498,2766.6598806,22.217391804
06JUL2018,2759.820068,2733.830307,26.66741113,2681.5631417,2786.0974724,25.989760959
07JUL2018,2759.820068,2756.4440752,26.66741113,2704.1769098,2808.7112406,3.3759927928
08JUL2018,2759.820068,2760.0180008,26.66741113,2707.7508354,2812.2851661,-0.197932765
09JUL2018,2784.169922,2760.5828312,26.66741113,2708.3156658,2812.8499965,23.587090828
10JUL2018,2793.840088,2781.173652,26.66741113,2728.9064867,2833.4408174,12.666435956
11JUL2018,2774.02002,2792.5697404,26.66741113,2740.302575,2844.8369058,-18.54972038
12JUL2018,2798.290039,2777.6831367,26.66741113,2725.4159713,2829.9503021,20.606902278
13JUL2018,2801.310059,2795.7647641,26.66741113,2743.4975987,2848.0319294,5.5452949437
14JUL2018,2801.310059,2801.1651509,26.66741113,2748.8979855,2853.4323163,0.144908125
15JUL2018,2801.310059,2802.0186389,26.66741113,2749.7514735,2854.2858043,-0.708579906
16JUL2018,2798.429932,2802.1535259,26.66741113,2749.8863605,2854.4206913,-3.723593877
17JUL2018,2809.550049,2799.7498978,26.66741113,2747.4827324,2852.0170631,9.8001512303
18JUL2018,2815.620117,2808.7326948,26.66741113,2756.4655294,2860.9998602,6.8874221992
19JUL2018,2804.48999,2815.2630964,26.66741113,2762.995931,2867.5302618,-10.77310638
20JUL2018,2801.830078,2806.924075,26.66741113,2754.6569096,2859.1912403,-5.093996951
21JUL2018,2801.830078,2803.366625,26.66741113,2751.0994597,2855.6337904,-1.536547037
22JUL2018,2801.830078,2802.8043985,26.66741113,2750.5372331,2855.0715638,-0.974320473
23JUL2018,2806.97998,2802.7155431,26.66741113,2750.4483777,2854.9827084,4.2644369473
24JUL2018,2820.399902,2807.0375013,26.66741113,2754.7703359,2859.3046666,13.362400742
25JUL2018,2846.070068,2819.0195627,26.66741113,2766.7523973,2871.2867281,27.050505301
26JUL2018,2837.439941,2842.526433,26.66741113,2790.2592677,2894.7935984,-5.086492031
27JUL2018,2818.820068,2838.9753019,26.66741113,2786.7081366,2891.2424673,-20.15523394
28JUL2018,2818.820068,2822.7369233,26.66741113,2770.469758,2875.0040887,-3.916855326
29JUL2018,2818.820068,2820.1705772,26.66741113,2767.9034118,2872.4377426,-1.350509199
30JUL2018,2802.600098,2819.7649867,26.66741113,2767.4978213,2872.0321521,-17.16488868
31JUL2018,2816.290039,2806.0443531,26.66741113,2753.7771878,2858.3115185,10.245685874
01AUG2018,2813.360107,2815.4022716,26.66741113,2763.1351062,2867.669437,-2.042164607
02AUG2018,2827.219971,2814.4143363,26.66741113,2762.1471709,2866.6815017,12.805634706
03AUG2018,2840.350098,2825.9276241,26.66741113,2773.6604588,2878.1947895,14.422473873
04AUG2018,2840.350098,2838.8022226,26.66741113,2786.5350572,2891.069388,1.5478753979
05AUG2018,2840.350098,2840.8369501,26.66741113,2788.5697848,2893.1041155,-0.486852127
06AUG2018,2850.399902,2841.1585226,26.66741113,2788.8913572,2893.4256879,9.2413794285
07AUG2018,2858.449951,2849.6708572,26.66741113,2797.4036918,2901.9380226,8.779093776
08AUG2018,2857.699951,2857.7939668,26.66741113,2805.5268014,2910.0611322,-0.094015781
09AUG2018,2853.580078,2858.4462909,26.66741113,2806.1791255,2910.7134563,-4.866212923
10AUG2018,2833.280029,2855.0806256,26.66741113,2802.8134602,2907.347791,-21.80059659
11AUG2018,2833.280029,2837.4569208,26.66741113,2785.1897554,2889.7240861,-4.176891759
12AUG2018,2833.280029,2834.6716349,26.66741113,2782.4044695,2886.9388003,-1.391605882
13AUG2018,2821.929932,2834.2314427,26.66741113,2781.9642773,2886.4986081,-12.30151068
14AUG2018,2839.959961,2824.6055691,26.66741113,2772.3384037,2876.8727344,15.354391948
15AUG2018,2818.370117,2838.2648034,26.66741113,2785.997638,2890.5319688,-19.89468639
16AUG2018,2840.689941,2822.2457949,26.66741113,2769.9786295,2874.5129602,18.444146135
17AUG2018,2850.129883,2838.5064724,26.66741113,2786.239307,2890.7736378,11.623410598
18AUG2018,2850.129883,2849.0243772,26.66741113,2796.7572118,2901.2915426,1.1055057892
19AUG2018,2850.129883,2850.6866481,26.66741113,2798.4194827,2902.9538135,-0.556765113
20AUG2018,2857.050049,2850.9493568,26.66741113,2798.6821914,2903.2165221,6.1006922391
21AUG2018,2862.959961,2856.8173648,26.66741113,2804.5501994,2909.0845301,6.1425962344
22AUG2018,2861.820068,2862.7206542,26.66741113,2810.4534888,2914.9878195,-0.900586174
23AUG2018,2856.97998,2862.6938799,26.66741113,2810.4267146,2914.9610453,-5.713899935
24AUG2018,2874.689941,2858.6144978,26.66741113,2806.3473324,2910.8816631,16.075443244
25AUG2018,2874.689941,2872.880827,26.66741113,2820.6136616,2925.1479924,1.8091140132
26AUG2018,2874.689941,2875.1355064,26.66741113,2822.8683411,2927.4026718,-0.445565449
27AUG2018,2896.73999,2875.4918405,26.66741113,2823.2246752,2927.7590059,21.248149458
28AUG2018,2897.52002,2894.1133711,26.66741113,2841.8462057,2946.3805364,3.4066489423
29AUG2018,2914.040039,2897.7131078,26.66741113,2845.4459424,2949.9802732,16.326931195
30AUG2018,2901.129883,2912.1911793,26.66741113,2859.9240139,2964.4583447,-11.06129632
31AUG2018,2901.52002,2903.6095141,26.66741113,2851.3423487,2955.8766794,-2.089494072
01SEP2018,2901.52002,2902.5817293,26.66741113,2850.314564,2954.8488947,-1.061709339
02SEP2018,2901.52002,2902.4192962,26.66741113,2850.1521308,2954.6864615,-0.899276165
03SEP2018,2901.52002,2902.3936249,26.66741113,2850.1264595,2954.6607903,-0.873604899
04SEP2018,2896.719971,2902.3895678,26.66741113,2850.1224024,2954.6567331,-5.66959676
05SEP2018,2888.600098,2898.347487,26.66741113,2846.0803216,2950.6146524,-9.747388993
06SEP2018,2878.050049,2890.8720765,26.66741113,2838.6049111,2943.1392419,-12.82202751
07SEP2018,2871.679932,2880.8079496,26.66741113,2828.5407842,2933.075115,-9.128017582
08SEP2018,2871.679932,2873.8540238,26.66741113,2821.5868584,2926.1211892,-2.174091799
09SEP2018,2871.679932,2872.7550113,26.66741113,2820.487846,2925.0221767,-1.075079334
10SEP2018,2877.129883,2872.5813212,26.66741113,2820.3141558,2924.8484866,4.5485618136
11SEP2018,2887.889893,2877.1425006,26.66741113,2824.8753352,2929.409666,10.74739241
12SEP2018,2888.919922,2886.9228349,26.66741113,2834.6556695,2939.1900003,1.9970871068
13SEP2018,2904.179932,2889.3357798,26.66741113,2837.0686144,2941.6029452,14.844152198
14SEP2018,2904.97998,2902.5654137,26.66741113,2850.2982483,2954.8325791,2.4145662914
15SEP2018,2904.97998,2905.3298585,26.66741113,2853.0626932,2957.5970239,-0.349878549
16SEP2018,2904.97998,2905.766757,26.66741113,2853.4995916,2958.0339224,-0.786776991
17SEP2018,2888.800049,2905.8358053,26.66741113,2853.5686399,2958.1029707,-17.0357563
18SEP2018,2904.310059,2892.2238958,26.66741113,2839.9567304,2944.4910612,12.086163215
19SEP2018,2907.949951,2903.1314189,26.66741113,2850.8642535,2955.3985842,4.8185321467
20SEP2018,2930.75,2907.9199019,26.66741113,2855.6527366,2960.1870673,22.830098066
21SEP2018,2929.669922,2927.8733667,26.66741113,2875.6062013,2980.1405321,1.7965552927
22SEP2018,2929.669922,2930.1174723,26.66741113,2877.8503069,2982.3846376,-0.447550255
23SEP2018,2929.669922,2930.4721352,26.66741113,2878.2049698,2982.7393006,-0.802213224
24SEP2018,2919.370117,2930.5281869,26.66741113,2878.2610215,2982.7953523,-11.15806988
25SEP2018,2915.560059,2921.8650424,26.66741113,2869.597877,2974.1322077,-6.30498336
26SEP2018,2905.969971,2917.2879928,26.66741113,2865.0208274,2969.5551581,-11.31802177
27SEP2018,2914,2908.4901755,26.66741113,2856.2230101,2960.7573409,5.5098245194
28SEP2018,2913.97998,2913.8606977,26.66741113,2861.5935323,2966.1278631,0.1192823076
29SEP2018,2913.97998,2914.6926099,26.66741113,2862.4254445,2966.9597752,-0.712629862
30SEP2018,2913.97998,2914.8240869,26.66741113,2862.5569216,2967.0912523,-0.84410694
01OCT2018,2924.590088,2914.8448658,26.66741113,2862.5777005,2967.1120312,9.7452221568
02OCT2018,2923.429932,2923.7814149,26.66741113,2871.5142495,2976.0485803,-0.351482902
03OCT2018,2925.51001,2924.2169625,26.66741113,2871.9497972,2976.4841279,1.293047454
04OCT2018,2901.610107,2926.0371356,26.66741113,2873.7699703,2978.304301,-24.42702865
05OCT2018,2885.570068,2906.2020854,26.66741113,2853.93492,2958.4692508,-20.63201738
06OCT2018,2885.570068,2889.5622751,26.66741113,2837.2951098,2941.8294405,-3.992207143
07OCT2018,2885.570068,2886.932486,26.66741113,2834.6653206,2939.1996513,-1.362417952
08OCT2018,2884.429932,2886.5168688,26.66741113,2834.2497034,2938.7840341,-2.086936761
09OCT2018,2880.340088,2885.4912372,26.66741113,2833.2240718,2937.7584026,-5.151149176
10OCT2018,2785.679932,2881.8856675,26.66741113,2829.6185021,2934.1528329,-96.20573549
11OCT2018,2728.370117,2801.6159621,26.66741113,2749.3487967,2853.8831274,-73.24584507
12OCT2018,2767.129883,2740.6775197,26.66741113,2688.4103543,2792.944685,26.45236335
13OCT2018,2767.129883,2763.6807796,26.66741113,2711.4136142,2815.947945,3.4491034083
14OCT2018,2767.129883,2767.3162612,26.66741113,2715.0490958,2819.5834266,-0.186378216
15OCT2018,2750.790039,2767.8908201,26.66741113,2715.6236547,2820.1579854,-17.10078107
16OCT2018,2809.919922,2754.2241624,26.66741113,2701.9569971,2806.4913278,55.69575957
17OCT2018,2809.209961,2801.8491332,26.66741113,2749.5819679,2854.1162986,7.3608277628
18OCT2018,2768.780029,2808.7781224,26.66741113,2756.510957,2861.0452878,-39.9980934
19OCT2018,2767.780029,2775.8328899,26.66741113,2723.5657245,2828.1000553,-8.05286088
20OCT2018,2767.780029,2769.7842009,26.66741113,2717.5170355,2822.0513662,-2.004171864
21OCT2018,2767.780029,2768.8282538,26.66741113,2716.5610885,2821.0954192,-1.048224845
22OCT2018,2755.879883,2768.677174,26.66741113,2716.4100087,2820.9443394,-12.79729105
23OCT2018,2740.689941,2758.6338742,26.66741113,2706.3667088,2810.9010396,-17.94393318
24OCT2018,2656.100098,2744.2573179,26.66741113,2691.9901525,2796.5244833,-88.15721989
25OCT2018,2705.570068,2670.7641244,26.66741113,2618.496959,2723.0312898,34.80594358
26OCT2018,2658.689941,2700.8007479,26.66741113,2648.5335825,2753.0679133,-42.11080691
27OCT2018,2658.689941,2666.0766994,26.66741113,2613.809534,2718.3438648,-7.386758387
28OCT2018,2658.689941,2660.5888407,26.66741113,2608.3216753,2712.8560061,-1.898899681
29OCT2018,2641.25,2659.7215284,26.66741113,2607.454363,2711.9886938,-18.47152842
30OCT2018,2682.629883,2644.9007591,26.66741113,2592.6335937,2697.1679245,37.729123893
31OCT2018,2711.73999,2677.3985776,26.66741113,2625.1314122,2729.665743,34.341412402
01NOV2018,2740.370117,2707.0440854,26.66741113,2654.77692,2759.3112507,33.326031641
02NOV2018,2723.060059,2735.8346852,26.66741113,2683.5675198,2788.1018506,-12.77462618
03NOV2018,2723.060059,2725.8104682,26.66741113,2673.5433028,2778.0776336,-2.750409181
04NOV2018,2723.060059,2724.2262207,26.66741113,2671.9590553,2776.4933861,-1.166161696
05NOV2018,2738.310059,2723.975843,26.66741113,2671.7086777,2776.2430084,14.334215973
06NOV2018,2755.449951,2736.7761321,26.66741113,2684.5089667,2789.0432974,18.673818941
07NOV2018,2813.889893,2753.2301844,26.66741113,2700.9630191,2805.4973498,60.659708552
08NOV2018,2806.830078,2805.0345917,26.66741113,2752.7674263,2857.3017571,1.7954862776
09NOV2018,2781.01001,2807.2777972,26.66741113,2755.0106318,2859.5449626,-26.2677872
10NOV2018,2781.01001,2785.8929056,26.66741113,2733.6257402,2838.160071,-4.882895579
11NOV2018,2781.01001,2782.5131942,26.66741113,2730.2460288,2834.7803595,-1.50318415
12NOV2018,2726.219971,2781.9790577,26.66741113,2729.7118924,2834.2462231,-55.75908674
13NOV2018,2722.179932,2735.7637311,26.66741113,2683.4965657,2788.0308964,-13.58379907
14NOV2018,2701.580078,2725.0582245,26.66741113,2672.7910591,2777.3253899,-23.4781465
15NOV2018,2730.199951,2706.0220931,26.66741113,2653.7549278,2758.2892585,24.177857868
16NOV2018,2736.27002,2727.110315,26.66741113,2674.8431497,2779.3774804,9.1597049717
17NOV2018,2736.27002,2735.5538832,26.66741113,2683.2867178,2787.8210486,0.71613678
18NOV2018,2736.27002,2736.8883218,26.66741113,2684.6211564,2789.1554872,-0.618301777
19NOV2018,2690.72998,2737.0992191,26.66741113,2684.8320538,2789.3663845,-46.36923914
20NOV2018,2641.889893,2698.7897496,26.66741113,2646.5225842,2751.056915,-56.89985661
21NOV2018,2649.929932,2651.6139426,26.66741113,2599.3467773,2703.881108,-1.684010646
22NOV2018,2649.929932,2650.9275579,26.66741113,2598.6603925,2703.1947233,-0.99762592
23NOV2018,2632.560059,2650.8190803,26.66741113,2598.5519149,2703.0862457,-18.25902129
24NOV2018,2632.560059,2636.1772331,26.66741113,2583.9100677,2688.4443984,-3.617174052
25NOV2018,2632.560059,2633.863206,26.66741113,2581.5960406,2686.1303713,-1.303146966
26NOV2018,2673.449951,2633.4974925,26.66741113,2581.2303271,2685.7646578,39.952458545
27NOV2018,2682.169922,2667.8672653,26.66741113,2615.6000999,2720.1344307,14.302656697
28NOV2018,2743.790039,2680.6409828,26.66741113,2628.3738174,2732.9081481,63.14905625
29NOV2018,2737.800049,2734.5413162,26.66741113,2682.2741508,2786.8084816,3.2587328114
30NOV2018,2760.169922,2738.0165138,26.66741113,2685.7493484,2790.2836791,22.153408231
01DEC2018,2760.169922,2757.4002341,26.66741113,2705.1330688,2809.6673995,2.7696878656
02DEC2018,2760.169922,2760.4636764,26.66741113,2708.196511,2812.7308418,-0.293754419
03DEC2018,2790.370117,2760.947829,26.66741113,2708.6806636,2813.2149944,29.42228798
04DEC2018,2700.060059,2786.4516407,26.66741113,2734.1844753,2838.7188061,-86.39158171
05DEC2018,2700.060059,2714.4450404,26.66741113,2662.177875,2766.7122058,-14.3849814
06DEC2018,2695.949951,2703.064972,26.66741113,2650.7978066,2755.3321373,-7.115020969
07DEC2018,2633.080078,2697.8059048,26.66741113,2645.5387394,2750.0730701,-64.72582675
08DEC2018,2633.080078,2644.0409598,26.66741113,2591.7737944,2696.3081251,-10.96088176
09DEC2018,2633.080078,2635.5438394,26.66741113,2583.276674,2687.8110047,-2.463761352
10DEC2018,2637.719971,2634.2009373,26.66741113,2581.9337719,2686.4681027,3.519033705
11DEC2018,2636.780029,2637.8952973,26.66741113,2585.6281319,2690.1624627,-1.11526829
12DEC2018,2651.070068,2637.6877697,26.66741113,2585.4206044,2689.9549351,13.38229827
13DEC2018,2650.540039,2649.6865841,26.66741113,2597.4194187,2701.9537494,0.8534549465
14DEC2018,2599.949951,2651.1366387,26.66741113,2598.8694734,2703.4038041,-51.18668774
15DEC2018,2599.949951,2608.7710799,26.66741113,2556.5039145,2661.0382453,-8.821128908
16DEC2018,2599.949951,2602.0755415,26.66741113,2549.8083761,2654.3427069,-2.125590493
17DEC2018,2545.939941,2601.0173651,26.66741113,2548.7501997,2653.2845305,-55.07742409
18DEC2018,2546.159912,2555.3759697,26.66741113,2503.1088044,2607.6431351,-9.216057733
19DEC2018,2506.959961,2548.3479178,26.66741113,2496.0807525,2600.6150832,-41.38795684
20DEC2018,2467.419922,2514.2324787,26.66741113,2461.9653133,2566.4996441,-46.8125567
21DEC2018,2416.620117,2475.5497544,26.66741113,2423.282589,2527.8169198,-58.92963741
22DEC2018,2416.620117,2426.6649573,26.66741113,2374.3977919,2478.9321227,-10.0448403
23DEC2018,2416.620117,2418.9391053,26.66741113,2366.6719399,2471.2062707,-2.318988311
24DEC2018,2351.100098,2417.7180961,26.66741113,2365.4509307,2469.9852614,-66.61799807
25DEC2018,2351.100098,2362.3600223,26.66741113,2310.092857,2414.6271877,-11.25992434
26DEC2018,2467.699951,2353.6111206,26.66741113,2301.3439553,2405.878286,114.08883036
27DEC2018,2488.830078,2450.4006035,26.66741113,2398.1334381,2502.6677689,38.429474512
28DEC2018,2485.73999,2483.4880878,26.66741113,2431.2209224,2535.7552531,2.2519022273
29DEC2018,2485.73999,2486.1155763,26.66741113,2433.8484109,2538.3827417,-0.375586306
30DEC2018,2485.73999,2486.5308299,26.66741113,2434.2636645,2538.7979953,-0.790839897
31DEC2018,2506.850098,2486.5964574,26.66741113,2434.329292,2538.8636228,20.253640588
01JAN2019,2506.850098,2504.3806532,26.66741113,2452.1134879,2556.6478186,2.4694447534
02JAN2019,2510.030029,2507.1913034,26.66741113,2454.9241381,2559.4584688,2.8387255536
03JAN2019,2447.889893,2510.3128726,26.66741113,2458.0457072,2562.5800379,-62.42297956
04JAN2019,2531.939941,2458.4868281,26.66741113,2406.2196628,2510.7539935,73.453112856
05JAN2019,2531.939941,2521.0627443,26.66741113,2468.7955789,2573.3299097,10.877196712
06JAN2019,2531.939941,2530.9523684,26.66741113,2478.685203,2583.2195337,0.9875726407
07JAN2019,2549.689941,2532.5153445,26.66741113,2480.2481791,2584.7825099,17.174596494
08JAN2019,2574.409912,2547.7071146,26.66741113,2495.4399492,2599.97428,26.702797411
09JAN2019,2584.959961,2570.9212295,26.66741113,2518.6540641,2623.1883949,14.038731513
10JAN2019,2596.639893,2583.472733,26.66741113,2531.2055676,2635.7398984,13.167159981
11JAN2019,2596.26001,2595.2904099,26.66741113,2543.0232446,2647.5575753,0.9696000571
12JAN2019,2596.26001,2596.8382539,26.66741113,2544.5710886,2649.1054193,-0.578243929
13JAN2019,2596.26001,2597.0828783,26.66741113,2544.8157129,2649.3500437,-0.822868316
14JAN2019,2582.610107,2597.1215392,26.66741113,2544.8543739,2649.3887046,-14.51143225
15JAN2019,2610.300049,2585.6350045,26.66741113,2533.3678391,2637.9021699,24.665044483
16JAN2019,2616.100098,2607.1334171,26.66741113,2554.8662517,2659.4005824,8.9666809276
17JAN2019,2635.959961,2615.4144671,26.66741113,2563.1473018,2667.6816325,20.545493871
18JAN2019,2670.709961,2633.4443912,26.66741113,2581.1772258,2685.7115565,37.265569835
19JAN2019,2670.709961,2665.5519166,26.66741113,2613.2847512,2717.819082,5.1580443832
20JAN2019,2670.709961,2670.6262547,26.66741113,2618.3590894,2722.8934201,0.0837062649
21JAN2019,2670.709961,2671.4282134,26.66741113,2619.161048,2723.6953787,-0.718252372
22JAN2019,2632.899902,2671.5549565,26.66741113,2619.2877912,2723.8221219,-38.65505453
23JAN2019,2638.699951,2639.7405063,26.66741113,2587.4733409,2692.0076717,-1.040555307
24JAN2019,2642.330078,2639.5958839,26.66741113,2587.3287186,2691.8630493,2.7341940606
25JAN2019,2664.76001,2642.6294419,26.66741113,2590.3622766,2694.8966073,22.130568068
26JAN2019,2664.76001,2661.9939318,26.66741113,2609.7267665,2714.2610972,2.7660781602
27JAN2019,2664.76001,2665.0543349,26.66741113,2612.7871695,2717.3215003,-0.294324904
28JAN2019,2643.850098,2665.5380072,26.66741113,2613.2708418,2717.8051726,-21.68790918
29JAN2019,2640,2648.0091804,26.66741113,2595.742015,2700.2763458,-8.009180414
30JAN2019,2681.050049,2641.9972685,26.66741113,2589.7301031,2694.2644339,39.052780485
31JAN2019,2704.100098,2675.6095502,26.66741113,2623.3423849,2727.8767156,28.490547761
01FEB2019,2706.530029,2700.3288758,26.66741113,2648.0617104,2752.5960412,6.2011531859
02FEB2019,2706.530029,2706.2814677,26.66741113,2654.0143023,2758.5486331,0.2485612852
03FEB2019,2706.530029,2707.2222274,26.66741113,2654.955062,2759.4893927,-0.692198352
04FEB2019,2724.870117,2707.3709069,26.66741113,2655.1037415,2759.6380723,17.499210097
05FEB2019,2737.699951,2722.835988,26.66741113,2670.5688226,2775.1031534,14.863963
06FEB2019,2731.610107,2736.0823018,26.66741113,2683.8151364,2788.3494671,-4.472194769
07FEB2019,2706.050049,2733.0483832,26.66741113,2680.7812178,2785.3155485,-26.99833417
08FEB2019,2707.879883,2711.0484017,26.66741113,2658.7812363,2763.3155671,-3.168518695
09FEB2019,2707.879883,2709.1121236,26.66741113,2656.8449582,2761.3792889,-1.232240568
10FEB2019,2707.879883,2708.8061103,26.66741113,2656.5389449,2761.0732756,-0.926227265
11FEB2019,2709.800049,2708.7577473,26.66741113,2656.4905819,2761.0249127,1.042301695
12FEB2019,2744.72998,2710.366803,26.66741113,2658.0996376,2762.6339684,34.363176985
13FEB2019,2753.030029,2740.0306356,26.66741113,2687.7634703,2792.297801,12.99939336
14FEB2019,2745.72998,2751.7070601,26.66741113,2699.4398947,2803.9742255,-5.977080118
15FEB2019,2775.600098,2747.4060913,26.66741113,2695.1389259,2799.6732567,28.194006717
16FEB2019,2775.600098,2771.8757418,26.66741113,2719.6085764,2824.1429071,3.7243562408
17FEB2019,2775.600098,2775.7429747,26.66741113,2723.4758093,2828.0101401,-0.142876702
18FEB2019,2775.600098,2776.35416,26.66741113,2724.0869946,2828.6213254,-0.754062001
19FEB2019,2779.76001,2776.450753,26.66741113,2724.1835876,2828.7179183,3.3092570408
20FEB2019,2784.699951,2779.9684898,26.66741113,2727.7013244,2832.2356552,4.7314611823
21FEB2019,2774.879883,2784.6836628,26.66741113,2732.4164974,2836.9508282,-9.803779805
22FEB2019,2792.669922,2777.1607736,26.66741113,2724.8936082,2829.427939,15.509148376
23FEB2019,2792.669922,2790.9503064,26.66741113,2738.683141,2843.2174717,1.7196156294
24FEB2019,2792.669922,2793.129632,26.66741113,2740.8624666,2845.3967973,-0.459709954
25FEB2019,2796.110107,2793.474057,26.66741113,2741.2068916,2845.7412223,2.6360500323
26FEB2019,2793.899902,2796.4249818,26.66741113,2744.1578164,2848.6921472,-2.525079812
27FEB2019,2792.379883,2795.0304522,26.66741113,2742.7632868,2847.2976176,-2.650569188
28FEB2019,2784.48999,2793.5302658,26.66741113,2741.2631004,2845.7974312,-9.040275782
01MAR2019,2803.689941,2786.6502149,26.66741113,2734.3830495,2838.9173803,17.039726092
02MAR2019,2803.689941,2801.7284298,26.66741113,2749.4612644,2853.9955952,1.9615112206
03MAR2019,2803.689941,2804.1114213,26.66741113,2751.8442559,2856.3785867,-0.421480287
04MAR2019,2792.810059,2804.4880341,26.66741113,2752.2208687,2856.7551994,-11.67797507
05MAR2019,2789.649902,2795.3871512,26.66741113,2743.1199859,2847.6543166,-5.737249227
06MAR2019,2771.449951,2791.2881099,26.66741113,2739.0209445,2843.5552753,-19.83815892
07MAR2019,2748.929932,2775.3166952,26.66741113,2723.0495298,2827.5838605,-26.38676315
08MAR2019,2743.070068,2753.8316308,26.66741113,2701.5644654,2806.0987962,-10.76156278
09MAR2019,2743.070068,2745.5023286,26.66741113,2693.2351632,2797.769494,-2.432260578
10MAR2019,2743.070068,2744.1859488,26.66741113,2691.9187835,2796.4531142,-1.115880849
11MAR2019,2783.300049,2743.9779055,26.66741113,2691.7107402,2796.2450709,39.32214346
12MAR2019,2791.52002,2777.8169796,26.66741113,2725.5498142,2830.0841449,13.703040429
13MAR2019,2810.919922,2790.0858453,26.66741113,2737.8186799,2842.3530107,20.834076685
14MAR2019,2808.47998,2808.358744,26.66741113,2756.0915786,2860.6259093,0.1212360455
15MAR2019,2822.47998,2809.1923011,26.66741113,2756.9251357,2861.4594665,13.28767891
16MAR2019,2822.47998,2821.1114499,26.66741113,2768.8442845,2873.3786153,1.3685301119
17MAR2019,2822.47998,2822.9951762,26.66741113,2770.7280108,2875.2623416,-0.515196218
18MAR2019,2832.939941,2823.2928841,26.66741113,2771.0257188,2875.5600495,9.6470568712
19MAR2019,2832.570068,2832.1467821,26.66741113,2779.8796168,2884.4139475,0.4232858577
20MAR2019,2824.22998,2833.2346525,26.66741113,2780.9674872,2885.5018179,-9.004672528
21MAR2019,2854.879883,2826.3845781,26.66741113,2774.1174127,2878.6517435,28.495304903
22MAR2019,2800.709961,2851.107909,26.66741113,2798.8407436,2903.3750744,-50.39794799
23MAR2019,2800.709961,2809.4064359,26.66741113,2757.1392705,2861.6736013,-8.696474886
24MAR2019,2800.709961,2802.8158509,26.66741113,2750.5486855,2855.0830163,-2.10588992
25MAR2019,2798.360107,2801.7742616,26.66741113,2749.5070962,2854.0414269,-3.414154572
26MAR2019,2818.459961,2799.6311684,26.66741113,2747.364003,2851.8983337,18.828792643
27MAR2019,2805.370117,2816.2157021,26.66741113,2763.9485367,2868.4828675,-10.84558509
28MAR2019,2815.439941,2807.8156566,26.66741113,2755.5484913,2860.082822,7.624284366
29MAR2019,2834.399902,2814.9664652,26.66741113,2762.6992998,2867.2336306,19.433436809
30MAR2019,2834.399902,2832.0600839,26.66741113,2779.7929185,2884.3272493,2.3398180929
31MAR2019,2834.399902,2834.7615939,26.66741113,2782.4944285,2887.0287593,-0.361691905
01APR2019,2867.189941,2835.188546,26.66741113,2782.9213806,2887.4557114,32.001395003
02APR2019,2867.23999,2862.8638574,26.66741113,2810.5966921,2915.1310228,4.3761325691
03APR2019,2873.399902,2867.2798587,26.66741113,2815.0126933,2919.547024,6.1200433438
04APR2019,2879.389893,2873.1641595,26.66741113,2820.8969941,2925.4313249,6.2257335221
05APR2019,2892.73999,2879.137447,26.66741113,2826.8702816,2931.4046124,13.602543011
06APR2019,2892.73999,2891.3216981,26.66741113,2839.0545328,2943.5888635,1.4182918698
07APR2019,2892.73999,2893.2473218,26.66741113,2840.9801564,2945.5144871,-0.507331769
08APR2019,2895.77002,2893.5516512,26.66741113,2841.2844858,2945.8188166,2.2183687845
09APR2019,2878.199951,2896.150906,26.66741113,2843.8837406,2948.4180714,-17.950955
10APR2019,2888.209961,2881.7684376,26.66741113,2829.5012723,2934.035603,6.4415233665
11APR2019,2888.320068,2887.9234111,26.66741113,2835.6562458,2940.1905765,0.3966568736
12APR2019,2907.409912,2888.988861,26.66741113,2836.7216957,2941.2560264,18.421050974
13APR2019,2907.409912,2905.2300934,26.66741113,2852.962928,2957.4972588,2.1798185925
14APR2019,2907.409912,2907.7968905,26.66741113,2855.5297252,2960.0640559,-0.386978549
15APR2019,2905.580078,2908.2025523,26.66741113,2855.935387,2960.4697177,-2.62247435
16APR2019,2907.060059,2906.7260206,26.66741113,2854.4588552,2958.993186,0.3340383826
17APR2019,2900.449951,2907.7387484,26.66741113,2855.471583,2960.0059138,-7.288797379
